source_path,plan_label,beam_number,beam_name,control_point_index,gantry_angle_deg,axial_position_mm,cumulative_meterset_weight,dose_rate_mu_per_min,jaw_x1_mm,jaw_x2_mm,jaw_y1_mm,jaw_y2_mm,delta_gantry_deg,delta_axial_mm,delta_cumulative_meterset_weight,aperture_width_mm
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,221,196.0,-142.10153008,0.49232182474,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004402666950000023,143.9571
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,222,192.0,-142.47189903,0.49566348629843,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0033416615584299647,126.42729999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,223,188.0,-142.84226799,0.49974259784,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004079111541570035,132.8576
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,224,184.0,-143.21263695,0.50469176724,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004949169399999953,126.4226
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,225,180.0,-143.58300591,0.50960199609,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004910228850000031,81.6817
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,226,176.0,-143.95337486,0.51443894946,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004836953370000008,75.2549
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,227,172.0,-144.32374382019,0.5192952864,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036896019000665,0.004856336939999983,123.3777
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,228,168.0,-144.69411277771,0.52427633551,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.370368957519986,0.004981049109999969,118.1853
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,229,164.0,-145.06448173523,0.52929938085,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.005023045339999976,113.2697
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,230,160.0,-145.43485069,0.53438167722,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.37036895476998666,0.005082296370000017,117.3656
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,231,156.0,-145.80521965,0.53937650632,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004994829100000042,95.5877
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,232,152.0,-146.17558861,0.54306113947,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003684633150000005,113.4195
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,233,148.0,-146.54595757,0.54683758428,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003776444809999946,131.8238
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,234,144.0,-146.91632652,0.55104440059,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004206816310000083,113.9182
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,235,140.0,-147.28669548,0.55577231097,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.004727910379999978,116.8261
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,236,136.0,-147.65706444,0.56047142416,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004699113189999937,130.1605
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,237,132.0,-148.0274334,0.56447620163,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004004777470000054,89.6732
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,238,128.0,-148.39780235,0.56819564764,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0037194460099999604,91.90690000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,239,124.0,-148.76817131,0.57094848681,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002752839170000021,100.523
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,240,120.0,-149.13854027,0.57293149671,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.001983009899999999,114.7055
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,241,116.0,-149.50890923,0.57326146159,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0003299648800000332,98.9672
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,242,112.0,-149.87927818,0.5736740413,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.00041257970999997173,67.9801
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,243,108.0,-150.24964714,0.57500186376,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.001327822459999961,66.1728
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,244,104.0,-150.6200161,0.57650261116,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0015007474000000576,75.6344
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,245,100.0,-150.99038506,0.57896841301542,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0024658018554200023,57.45399999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,246,96.0,-151.36075401,0.58109328107,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.002124868054580009,56.94
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,247,92.0,-151.73112297,0.58446578111,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003372500040000004,65.8204
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,248,88.0,-152.10149193,0.58802922991,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0035634487999999243,89.7602
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,249,84.0,-152.47186088562,0.59149703105,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689556199947,0.003467801140000004,116.02929999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,250,80.0,-152.84222984314,0.59503438354,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.370368957519986,0.0035373524900000897,99.20270000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,251,76.0,-153.2125988,0.5969620857,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689568600055,0.0019277021599999333,100.04599999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,252,72.0,-153.58296776,0.59805176188,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0010896761799999988,120.5926
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,253,68.0,-153.95333672,0.59834789788,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0002961360000000024,85.0603
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,254,64.0,-154.32370567,0.59968127163,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0013333737499999776,110.5942
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,255,60.0,-154.69407463,0.60225922961,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002577957980000045,102.00359999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,256,56.0,-155.06444359,0.60470408882,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002444859210000039,89.0341
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,257,52.0,-155.43481255,0.6071928455,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002488756679999926,110.3983
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,258,48.0,-155.8051815,0.60986308212,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0026702366199999883,108.8299
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,259,44.0,-156.17555046,0.61242074913,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002557667010000042,103.4263
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,260,40.0,-156.54591942,0.6151540179,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002733268770000019,130.184
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,261,36.0,-156.91628838,0.61805625978761,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002902241887610013,113.9977
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,262,32.0,-157.28665733,0.62171110877,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.003654848982389991,112.83500000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,263,28.0,-157.65702629,0.62557639461,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.00386528584000001,102.5718
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,264,24.0,-158.02739525,0.62927885161463,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003702457004630011,106.7125
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,265,20.0,-158.39776421,0.63303325526,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0037544036453699414,119.8704
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,266,16.0,-158.76813316,0.63639947172,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0033662164600000155,83.0949
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,267,12.0,-159.13850212,0.63972324053,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0033237688099999607,97.74199999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,268,8.0,-159.50887108,0.64339835426,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.003675113730000068,90.0014
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,269,4.0,-159.87924004,0.64739353856,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.00399518430000001,80.8638
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,270,0.0,-160.24960899353,0.65118131913,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689535299759,0.0037877805699999545,69.2314
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,271,356.0,-160.61997795105,0.65510309657829,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.003921777448290031,78.1097
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,272,352.0,-160.99034691,0.65880937494,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689589499959,0.0037062783617100026,77.67840000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,273,348.0,-161.36071587,0.66309003487996,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.004280659939959963,79.425
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,274,344.0,-161.73108482,0.66719288078,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.004102845900040064,95.8199
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,275,340.0,-162.10145378,0.67076367694,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0035707961600000004,90.26050000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,276,336.0,-162.47182274,0.67424177749,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.003478100549999974,86.9168
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,277,332.0,-162.8421917,0.67784588961,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0036041121200000026,93.3644
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,278,328.0,-163.21256065,0.68133370586,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.003487816249999942,94.1444
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,279,324.0,-163.58292961,0.68488142177,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0035477159100000266,79.3934
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,280,320.0,-163.95329857,0.68793286734,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.003051445570000033,70.90370000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,281,316.0,-164.32366753,0.69029213842,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0023592710800000027,81.0779
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,282,312.0,-164.69403648,0.69256306333,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0022709249099999163,73.47800000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,283,308.0,-165.06440544,0.69519157255,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0026285092200000193,100.6069
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,284,304.0,-165.4347744,0.69773335976,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0025417872099999794,77.9686
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,285,300.0,-165.80514336,0.70021795491,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0024845951500001018,79.2008
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,286,296.0,-166.17551231,0.70225713867,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0020391837599998963,67.998
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,287,292.0,-166.54588127,0.70408392657,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018267879000000153,36.979
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,288,288.0,-166.91625023,0.70593495527,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018510287000000902,43.25939999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,289,284.0,-167.28661919,0.7078072424,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018722871299999833,50.3906
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,290,280.0,-167.65698814,0.70973290464,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0019256622400000145,48.7074
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,291,276.0,-168.02735710144,0.71172971404,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689614399934,0.0019968093999999104,57.9762
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,292,272.0,-168.39772605896,0.71410296187334,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.370368957519986,0.002373247833340031,57.0864
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,293,268.0,-168.76809501648,0.71648363951,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689575200144,0.0023806776366600557,62.243100000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,294,264.0,-169.13846397,0.71849906833,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689535199999,0.0020154288199999426,63.1582
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,295,260.0,-169.50883293,0.72062952348,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002130455149999988,60.6438
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,296,256.0,-169.87920189,0.72290090209,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.002271378610000041,58.7679
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,297,252.0,-170.24957085,0.72512990072,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002228998630000034,55.490500000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,298,248.0,-170.6199398,0.72702938953,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0018994888099999052,45.979099999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,299,244.0,-170.99030876,0.72886197180493,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018325822749299947,56.2908
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,300,240.0,-171.36067772,0.73066308327,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018011114650700044,48.8832
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,301,236.0,-171.73104668,0.73206145501,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.001398371740000015,47.997600000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,302,232.0,-172.10141563,0.73341564141,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.001354186400000068,47.767700000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,303,228.0,-172.47178459,0.73484070719,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0014250657800000122,57.8241
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,304,224.0,-172.84215355,0.73624373333,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0014030261399999855,60.375099999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,305,220.0,-173.21252251,0.7375987235,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.001354990169999959,53.3121
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,306,216.0,-173.58289146,0.73900066117,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0014019376699999642,46.365100000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,307,212.0,-173.95326042,0.74067273952,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0016720783500000502,41.1184
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,308,208.0,-174.32362938,0.74246567425,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0017929347299999732,46.720200000000006
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,309,204.0,-174.69399834,0.74430834683,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018426725800000376,43.007600000000004
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,310,200.0,-175.06436729,0.74615039975,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.001842052919999948,39.011199999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,311,196.0,-175.43473625,0.74800805708,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0018576573299999843,36.542899999999996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,312,192.0,-175.80510521,0.74986036261,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0018523055300000424,35.5832
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,313,188.0,-176.17547416687,0.75155182772,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689568700099,0.0016914651099999567,33.840900000000005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,314,184.0,-176.54584312439,0.75316042449,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.370368957519986,0.0016085967700000259,40.9882
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,315,180.0,-176.91621208,0.75469432401,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689556100187,0.0015338995200000483,52.9728
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,316,176.0,-177.28658104,0.75613628034,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0014419563299999938,47.23779999999999
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,317,172.0,-177.65695,0.75747303744,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.00133675710000003,47.7878
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,318,168.0,-178.02731895,0.75876072192,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0012876844799999398,42.3849
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,319,164.0,-178.39768791,0.76027111949,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0015103975700000438,38.3439
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,320,160.0,-178.76805687,0.76190517156,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0016340520700000027,38.6901
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,321,156.0,-179.13842583,0.76357051704,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.001665345479999969,41.6205
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,322,152.0,-179.50879478,0.76520650402,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0016359869800000038,53.831799999999994
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,323,148.0,-179.87916374,0.76687909323,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0016725892100000195,42.1389
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,324,144.0,-180.2495327,0.76858059729,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0017015040599999143,47.3538
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,325,140.0,-180.61990166,0.77021568295459,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0016350856645900302,44.966899999999995
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,326,136.0,-180.99027061,0.77185952282,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0016438398654100572,38.2089
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,327,132.0,-181.36063957,0.77355125067,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0016917278499999355,42.3404
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,328,128.0,-181.73100853,0.77531230949,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0017610588199999944,49.1587
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,329,124.0,-182.10137749,0.77707002215,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0017577126600000215,40.5739
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,330,120.0,-182.47174644,0.77879331987897,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689499999996,0.0017232977289700635,35.8687
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,331,116.0,-182.8421154,0.78096998369,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.0021766638110299885,40.5431
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,332,112.0,-183.21248436,0.78307493066,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689599999791,0.0021049469699999657,45.94070000000001
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,1,Beam1,333,108.0,-183.58285332,0.78519497789032,1400.0,-150.0,150.0,-150.0,150.0,-4.0,-0.3703689600000075,0.002120047230319999,40.6762
