source_path,plan_label,beam_number,beam_name,control_point_index,gantry_angle_deg,axial_position_mm,cumulative_meterset_weight,dose_rate_mu_per_min,jaw_x1_mm,jaw_x2_mm,jaw_y1_mm,jaw_y2_mm,delta_gantry_deg,delta_axial_mm,delta_cumulative_meterset_weight,aperture_width_mm,projection_label,projection_pitch,projection_mu_density_proxy,projection_aperture_change,projection_leaf_travel,projection_leaf_travel_mlcx1,projection_leaf_travel_mlcx2
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,4,196.0,-208.7680974,0.011997289112,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0023440560762,36.1914,3→4,0.09259224000000188,0.0063289755064786,18.529900561860963,162.53764894336388,57.715419780317355,104.82222916304653
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,5,200.0,-208.39772844,0.01441395911,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0024166699979999984,42.7723,4→5,0.09259223999999477,0.006525033841929234,17.7684976624401,203.1368935453021,64.61286604579753,138.52402749950454
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,6,204.0,-208.02735949,0.017109771058,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0026958119480000008,40.238,5→6,0.0925922374999999,0.007278720173491875,6.842636241509998,247.5056291840882,85.4113175524029,162.0943116316853
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,7,208.0,-207.65698099,0.020051886996,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37037850000001526,0.002942115937999999,42.1269,6→7,0.09259462500000382,0.007943538671925822,5.099918056798442,202.6732113230031,92.15005730623834,110.52315401676476
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,8,212.0,-207.28661203,0.02295635427,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0029044672740000006,38.6148,7→8,0.09259224000000188,0.007842091502484284,9.482706110144665,143.49069641256904,59.09134501984064,84.39935139272839
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,9,216.0,-206.91624308,0.025729330793,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.002772976523000001,30.7932,8→9,0.0925922374999999,0.0074870653249955324,21.118400989067826,129.7371175418459,42.10612147697589,87.63099606487
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,10,220.0,-206.54587412,0.028509149298,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.002779818505,29.7206,9→10,0.09259223999999477,0.007505538544591201,2.896031028086312,134.00718029935018,45.59318361884579,88.41399668050438
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,11,224.0,-206.17550516,0.031348177176,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0028390278779999965,31.7129,10→11,0.09259224000000188,0.007665404460460021,5.379230484109574,186.79265130641232,70.71812929463489,116.07452201177745
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,12,228.0,-205.8051362,0.034235632473,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002887455297000005,30.7515,11→12,0.09259224000000188,0.007796158989673288,2.595789884767832,238.71519902747306,129.78328421474367,108.93191481272939
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,13,232.0,-205.43476725,0.037370640324,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.003135007850999995,33.28920000000001,12→13,0.0925922374999999,0.008464553659263279,6.851816276715451,106.9298600760135,53.60897559042145,53.320884485592046
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,14,236.0,-205.06438875,0.040743077463,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37037849999998684,0.003372437139000005,37.703199999999995,13→14,0.09259462499999671,0.00910538041220029,11.91753841003229,149.31644250409232,83.11794556109787,66.19849694299447
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,15,240.0,-204.69401979,0.044269599225,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0035265217619999956,33.7623,14→15,0.09259224000000188,0.009521645015824014,10.6404705189115,124.92515571499041,57.54990915005287,67.37524656493754
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,16,244.0,-204.32365084,0.047972954069,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.003703354844000001,31.1215,15→16,0.0925922374999999,0.009999096425334805,7.13018734426848,114.04600736643837,61.78082692947134,52.26518043696704
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,17,248.0,-203.95328188,0.05170254702,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0037295929510000048,34.7254,16→17,0.09259224000000188,0.010069939314028716,9.730567053999142,146.4264175917952,59.338665961638775,87.08775163015643
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,18,252.0,-203.58291292,0.055340247068,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0036377000479999935,35.6423,17→18,0.09259223999999477,0.009821827531119775,2.475639427235074,214.47936673744064,75.06865586144576,139.41071087599488
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,19,256.0,-203.21254396,0.059057517922,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0037172708540000043,30.975699999999996,18→19,0.09259224000000188,0.01003666952543736,12.59986798029702,219.8118870436614,113.72740307394858,106.08448396971279
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,20,260.0,-202.84215593338,0.063144157543,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703880266199917,0.0040866396209999975,28.7132,19→20,0.09259700665499793,0.011033400993798273,6.108458798321958,123.08632224435758,34.35073243621223,88.73558980814535
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,21,264.0,-202.47178698,0.067252090301,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37036895338002296,0.004107932758000005,30.6495,20→21,0.09259223834500574,0.011091460881131133,5.228030001783729,151.38228916955484,61.91987689764326,89.46241227191157
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,22,268.0,-202.10141802,0.071121837141,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0038697468399999935,21.770899999999997,21→22,0.09259223999999477,0.010448356255341192,23.97231128656274,141.91902042763778,53.674314391792215,88.24470603584555
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,23,272.0,-201.73104906,0.07463453187,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.00351269472900001,17.879199999999997,22→23,0.09259224000000188,0.00948431188455949,10.507630013054877,130.7666279593166,45.02051143810663,85.74611652120996
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,24,276.0,-201.3606801,0.078151447587,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0035169157169999965,20.6201,23→24,0.09259224000000188,0.009495708595558129,7.400458180944612,225.7189695378314,125.78213897838269,99.93683055944874
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,25,280.0,-200.99031115,0.081738488739,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.003587041151999995,27.7896,24→25,0.0925922374999999,0.009685048252560046,19.357724236872468,163.0379652505969,64.15764604457263,98.88031920602427
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,26,284.0,-200.61994219,0.085100071589,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003361582850000003,33.4566,25→26,0.09259224000000188,0.009076308257581668,15.30095826604877,189.81747282493268,85.5087856174539,104.30868720747878
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,27,288.0,-200.24957323,0.088527124561,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0034270529719999943,34.3186,26→27,0.09259223999999477,0.009253078260122522,2.327408862773086,138.4411371838582,54.144926183881964,84.29621099997622
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,28,292.0,-199.87920427,0.091937003604,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.003409879043000011,36.8248,27→28,0.09259224000000188,0.009206708475245717,6.766765767843906,177.66904656372571,74.27242282938464,103.39662373434108
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,29,296.0,-199.50881624,0.095325152626,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703880300000151,0.003388149021999992,35.84440000000001,28→29,0.09259700750000377,0.009147566194295896,2.646953790596192,141.64793608475378,53.4485415200896,88.19939456466419
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,30,300.0,-199.13844728,0.098599894764,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0032747421379999975,30.586199999999998,29→30,0.09259223999999477,0.008841837442317473,14.197194062915818,130.46611681498018,54.456237369354966,76.00987944562522
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,31,304.0,-198.76807833,0.10177344233,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0031735475660000095,29.404400000000003,30→31,0.0925922374999999,0.008568611288824328,3.19087223699502,195.58848008182133,117.31625990785687,78.27222017396446
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,32,308.0,-198.39770937,0.104901613,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0031281706699999995,32.084,31→32,0.09259224000000188,0.008446092971721863,7.234947550680128,149.5724695719611,70.21538738019372,79.35708219176738
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,33,312.0,-198.02734041214,0.10835352941,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689578599949,0.0034519164099999916,38.861900000000006,32→33,0.09259223946499873,0.009320209852211395,18.300399793662383,158.56944474866208,69.24527408610388,89.32417066255819
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,34,316.0,-197.65697145462,0.1118578321,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0035043026900000024,38.5793,33→34,0.0925922393800036,0.00946165335633085,0.7630229107004215,186.44516123160352,80.33313644649114,106.11202478511238
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,35,320.0,-197.2866025,0.11533671251,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689546200053,0.003478880409999996,34.9101,34→35,0.09259223865500132,0.009393013012036312,9.906877869298102,204.95940346264575,76.36439190487245,128.59501155777332
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,36,324.0,-196.91621447,0.11858256834,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37038802999998666,0.003245855830000005,39.037499999999994,35→36,0.09259700749999666,0.008763392893663766,11.143448669224389,221.44479129091445,97.7850175125835,123.65977377833094
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,37,328.0,-196.54584551,0.12163387658,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0030513082399999947,53.18470000000001,36→37,0.09259224000000188,0.008238563620450085,38.197585456404674,354.5618401714802,193.13605546209527,161.42578470938489
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,38,332.0,-196.17547655,0.1245906706,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0029567940200000004,43.0499,37→38,0.09259223999999477,0.007983374254689613,27.36406420235804,219.1738746141269,90.03967287107938,129.13420174304753
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,39,336.0,-195.80510759,0.12725302478,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0026623541800000067,35.9852,38→39,0.09259224000000188,0.007188383659364847,19.074762636695738,177.3669154132103,73.90576143313804,103.46115398007227
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,40,340.0,-195.43473864,0.12987611863,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.002623093850000008,36.7676,39→40,0.0925922374999999,0.007082380555929461,2.1124881013918784,179.03687660642197,80.50485873613334,98.53201787028864
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,41,344.0,-195.06436968,0.13249637783676,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002620259206759984,37.6424,40→41,0.09259224000000188,0.007074726798811463,2.361968994377884,182.2131638677243,81.46147020527685,100.75169366244744
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,42,348.0,-194.69400072,0.13489580925,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002399431413240005,43.2165,41→42,0.09259224000000188,0.006478489485835844,15.050127310884498,187.62290446801643,80.35878600625547,107.26411846176094
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,43,352.0,-194.32363176,0.137250429,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0023546197500000088,41.531400000000005,42→43,0.09259223999999477,0.006357497534350993,4.549787325590389,182.4534647828042,75.05191579769959,107.4015489851046
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,44,356.0,-193.95326281,0.13952611375,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0022756847500000066,38.061499999999995,43→44,0.0925922374999999,0.006144372388668135,9.368765929217375,298.15404342075686,170.9055254226902,127.24851799806667
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,45,0.0,-193.58287477,0.14177892521,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.370388040000023,0.002252811459999976,35.7955,44→45,0.09259701000000575,0.006082300767594537,6.1179081268387,258.71839706269685,148.79206142832413,109.92633563437272
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,46,4.0,-193.21250582,0.14396800705,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0021890818400000234,36.8048,45→46,0.0925922374999999,0.00591054363493491,2.7251204508369407,168.55597641216974,71.12259275514332,97.43338365702644
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,47,8.0,-192.84213686,0.14606719414,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.002099187089999982,39.9111,46→47,0.09259223999999477,0.005667826726084444,8.387041937856166,181.02110932839452,68.36669034036066,112.65441898803387
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,48,12.0,-192.4717679,0.14805683222,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0019896380799999946,37.3184,47→48,0.09259224000000188,0.005372043272740659,7.0003166572056905,233.85491051949447,99.80048004022596,134.05443047926852
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,49,16.0,-192.10139894,0.14997983467,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0019230024500000165,35.792500000000004,48→49,0.09259224000000188,0.005192126386617219,4.11994568875308,244.14734971310273,123.92615191078394,120.22119780231878
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,50,20.0,-191.73102999,0.15176315756,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0017833228899999942,34.884699999999995,49→50,0.0925922374999999,0.0048149902684876695,2.451069399851175,313.75173323789727,161.75087031458781,152.00086292330948
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,51,24.0,-191.36066103,0.15365257439,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0018894168299999903,34.04900000000001,50→51,0.09259224000000188,0.005101444867301925,2.256398592365763,248.7149571065516,104.31489723112654,144.40005987542506
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,52,28.0,-190.99027299881,0.1554259707,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703880311899752,0.0017733963100000083,41.651199999999996,51→52,0.0925970077974938,0.004787941727767165,20.524961283375692,218.8683034372146,80.5150207046084,138.35328273260617
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,53,32.0,-190.61990404129,0.15702865864,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0016026879400000138,43.347500000000004,52→53,0.0925922393800036,0.004327273945234479,4.580027471412318,198.39648682227693,82.74154563383992,115.65494118843701
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,54,36.0,-190.24953508,0.15856121491,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37036896129001207,0.001532556269999985,40.1061,53→54,0.09259224032250302,0.0041379176717779515,8.751813296422197,214.03467429854996,90.7492352570053,123.28543904154466
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,55,40.0,-189.87916613,0.16014748428,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0015862693700000041,37.314600000000006,54→55,0.0925922374999999,0.0042829437240891974,7.537078904697586,201.12512131484047,80.16708744078042,120.95803387406005
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,56,44.0,-189.50879717,0.16176639588912,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.001618911609120005,45.81770000000001,55→56,0.09259223999999477,0.004371077989689246,22.958457425807183,259.106756678544,152.90779227288158,106.19896440566245
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,57,48.0,-189.13842821,0.16323451776,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.001468121870879996,41.6854,56→57,0.09259224000000188,0.003963944146075217,11.157252486817265,242.66936408493353,125.39090748857319,117.27845659636034
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,58,52.0,-188.76805925,0.16502848675,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0017939689900000055,48.5709,57→58,0.09259224000000188,0.004843734717941722,18.590920794226008,250.45835374540601,120.26979798738833,130.18855575801769
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,59,56.0,-188.3976903,0.16688393179,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0018554450399999867,45.83970000000001,58→59,0.0925922374999999,0.0050097208202793155,7.374268280318847,229.00056821717936,100.2732545479313,128.72731366924808
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,60,60.0,-188.02732134,0.16878147949,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0018975477000000018,45.645,59→60,0.09259224000000188,0.005123398299900627,0.5256920018351445,232.4517151761267,116.83943492456582,115.61228025156086
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,61,64.0,-187.65693331,0.17079751218,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37038802999998666,0.0020160326900000025,55.4475,60→61,0.09259700749999666,0.00544302873394714,26.46548809906289,203.3807626018657,92.76244699376824,110.61831560809748
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,62,68.0,-187.28656435,0.17288273253,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.00208522035,47.6307,61→62,0.09259224000000188,0.0056301163844830774,21.1054403695165,203.40527456728142,106.67551622036359,96.72975834691783
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,63,72.0,-186.91619539,0.17488953574,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.002006803209999991,43.040600000000005,62→63,0.09259223999999477,0.005418389300226737,12.393317193752553,212.85315054480932,132.6169450053341,80.23620553947524
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,64,76.0,-186.54582644,0.17717320061,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0022836648700000073,43.3055,63→64,0.0925922374999999,0.006165918795298607,0.7152327429175624,226.6010690150999,85.54496806495263,141.05610095014728
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,65,80.0,-186.17545747757,0.17939359387,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37036896243000683,0.0022203932600000087,45.1196,64→65,0.09259224060750171,0.005995084591948289,4.898088619785004,269.07546287395354,108.43646221459447,160.63900065935906
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,66,84.0,-185.80508852005,0.18160741193,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0022138180599999835,41.1014,65→66,0.0925922393800036,0.00597733156370253,10.849181386328416,366.1332766871318,171.2851434007447,194.84813328638708
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,67,88.0,-185.43471956,0.18395549615179,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600500013,0.0023480842217900033,42.630799999999994,66→67,0.09259224001250033,0.006339851540131771,4.129395724181422,192.25261207199196,69.62354511706037,122.62906695493159
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,68,92.0,-185.06432915,0.186318161,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.37039040999999884,0.0023626648482100165,31.429899999999996,67→68,0.09259760249999971,0.006378849949732835,30.24079376137204,219.74597020479084,88.23932563480815,131.50664456998268
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,69,96.0,-184.69396019,0.18862306475,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0023049037500000036,26.395,68→69,0.09259223999999477,0.006223263823188999,13.594281767025727,257.4270802823362,108.55445337536457,148.87262690697165
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,70,100.0,-184.3235912323,0.19100315526,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689577000091,0.002380090509999988,28.3039,69→70,0.09259223942500228,0.006426268888138866,5.15404965862762,194.75066281992082,85.76231711548546,108.98834570443537
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,71,104.0,-183.95322227478,0.19334384587,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689575200144,0.0023406906100000013,34.989,70→71,0.0925922393800036,0.006319888755454113,18.049838854647373,203.99171816638338,103.1865636253675,100.80515454101588
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,72,108.0,-183.58285332,0.19566284071,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689547799911,0.002318994840000005,34.791000000000004,71→72,0.09259223869499777,0.006261309999315544,0.5346020432992569,192.36412523377345,89.63359258801857,102.73053264575488
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,73,112.0,-183.21248436,0.19787336292,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.002210522209999982,37.7166,72→73,0.09259224000000188,0.0059684326947915325,7.8991500799633325,188.68481851178507,71.3107815514547,117.37403696033037
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,74,116.0,-182.8421154,0.2000130754,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.00213971248,34.124,73→74,0.09259223999999477,0.0057772456957519355,9.70005693781736,369.2939062712159,188.61056822905445,180.68333804216147
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,75,120.0,-182.47174644,0.20230327131,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0022901959100000147,43.3027,74→75,0.09259224000000188,0.006183552503967849,24.782584372080784,271.852965216086,106.55617576591516,165.29678945017085
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,76,124.0,-182.10137749,0.20419683679,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.001893565479999998,41.57659999999999,75→76,0.0925922374999999,0.005112646402998956,4.660487872971024,229.43580988633119,99.92333320598297,129.51247668034821
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,77,128.0,-181.73100853,0.20592494885,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0017281120600000088,34.5148,76→77,0.09259224000000188,0.004665920329824545,19.066932606878957,211.82903664496723,95.87223508146923,115.95680156349799
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,78,132.0,-181.36063957,0.20752945012,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.001604501269999975,38.1534,77→78,0.09259224000000188,0.004332169925902922,9.824257410772011,214.121615375107,89.92924245055343,124.19237292455358
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,79,136.0,-180.99027061,0.20904912146,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689599999791,0.0015196713400000006,43.3082,78→79,0.09259223999999477,0.004103128242712581,13.918012999794293,213.51060304838842,104.27439707690993,109.2362059714785
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,80,140.0,-180.61990166,0.21043222954,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689499999996,0.0013831080800000006,39.106899999999996,79→80,0.0925922374999999,0.003734406137447543,11.343553502527705,228.9041778475223,109.56345017583153,119.34072767169076
D:\Obsidian\Web Clipper\001_inbox\RTPLAN_57661.dcm,NewPlan,2,Beam11,81,144.0,-180.2495327,0.21179432678,1400.0,-150.0,150.0,-150.0,150.0,4.0,0.3703689600000075,0.0013620972399999987,36.4397,80→81,0.09259224000000188,0.003677676552592234,7.201467423187785,207.97288196073026,99.75727987571975,108.21560208501053
